FinalTestAcc,TrainLossCurve,TrainErrCurve,TestErrCurve
92.84,13.154245600104332,1.078000000000003,7.409999999999997
92.84,12.596785765141249,0.9860000000000042,7.219999999999999
92.84,12.128861224278808,0.9539999999999935,7.209999999999994
92.84,11.291112564504147,0.8700000000000045,7.209999999999994
92.84,10.7839439176023,0.8559999999999945,7.349999999999994
92.89,11.034693820402026,0.9320000000000022,7.109999999999999
92.89,10.317534672096372,0.8460000000000036,7.269999999999996
92.89,9.40302118845284,0.7360000000000042,7.280000000000001
93.05,8.84328804910183,0.6800000000000068,6.950000000000003
93.05,8.413662751205266,0.6419999999999959,7.290000000000006
93.05,7.977490002289414,0.6500000000000057,7.150000000000006
93.05,7.725215345621109,0.5879999999999939,7.409999999999997
93.05,7.8802291713654995,0.5900000000000034,7.159999999999997
93.05,7.262420093640685,0.5580000000000069,7.069999999999993
93.05,7.1286728251725435,0.5379999999999967,7.310000000000002
93.05,7.2434212528169155,0.5819999999999936,7.1200000000000045
93.05,6.74954110942781,0.5439999999999969,7.189999999999998
93.05,6.682604216039181,0.49800000000000466,7.359999999999999
93.05,6.861447392962873,0.5520000000000067,7.230000000000004
93.05,6.657576264813542,0.5019999999999953,7.170000000000002
93.05,6.70507900416851,0.554000000000002,7.439999999999998
93.05,5.681884939549491,0.43600000000000705,7.25
93.05,5.512797340750694,0.4240000000000066,7.359999999999999
93.05,5.800813460722566,0.43200000000000216,7.439999999999998
93.05,5.725121591240168,0.41200000000000614,7.150000000000006
93.05,5.302440591156483,0.3760000000000048,7.239999999999995
93.05,5.5168484868481755,0.4399999999999977,7.25
93.05,5.31650116853416,0.382000000000005,7.079999999999998
93.05,5.332112966105342,0.4000000000000057,7.280000000000001
93.05,4.847393192350864,0.35200000000000387,7.290000000000006
93.05,4.962661650031805,0.3780000000000001,7.290000000000006
93.05,4.81058375351131,0.35200000000000387,7.069999999999993
93.05,4.182556841522455,0.2879999999999967,7.1299999999999955
93.05,3.595245857955888,0.2259999999999991,6.980000000000004
93.05,3.8047964368015528,0.2680000000000007,7.060000000000002
93.05,3.492692311061546,0.23999999999999488,7.010000000000005
93.05,3.2768294382840395,0.1839999999999975,7.1200000000000045
93.05,3.282288170652464,0.2079999999999984,7.219999999999999
93.05,3.2854808727279305,0.20000000000000284,7.180000000000007
93.05,2.8236191999167204,0.16599999999999682,7.180000000000007
93.05,2.964441097807139,0.1700000000000017,6.969999999999999
93.05,2.9405382769182324,0.1880000000000024,7.109999999999999
93.05,2.8615641504293308,0.17799999999999727,7.030000000000001
93.05,2.892733858898282,0.18600000000000705,7.010000000000005
93.05,2.9813886815682054,0.1740000000000066,7.0
93.05,2.8041112422943115,0.1700000000000017,7.030000000000001
93.05,2.74341898271814,0.16800000000000637,7.159999999999997
93.05,2.624739663209766,0.15399999999999636,7.090000000000003
93.05,2.600287813693285,0.13599999999999568,7.140000000000001
93.05,2.526381591334939,0.15399999999999636,7.079999999999998
93.05,2.526580609031953,0.15800000000000125,7.159999999999997
93.05,2.810607741586864,0.16400000000000148,7.109999999999999
93.05,2.5878666965290904,0.1560000000000059,7.159999999999997
93.05,2.7612007360439748,0.16400000000000148,7.170000000000002
93.05,2.454635101137683,0.14799999999999613,7.060000000000002
93.05,2.349215215072036,0.12000000000000455,7.1200000000000045
93.05,2.654567575082183,0.14400000000000546,7.140000000000001
93.05,2.4717700826004148,0.1280000000000001,7.049999999999997
93.05,2.389635686762631,0.12999999999999545,7.019999999999996
93.05,2.5114907091483474,0.14000000000000057,7.090000000000003
93.06,2.5767542589455843,0.16200000000000614,6.939999999999998
93.06,2.293900866410695,0.12199999999999989,6.980000000000004
93.06,2.345469621475786,0.13599999999999568,7.019999999999996
93.06,2.4337816606275737,0.14400000000000546,6.969999999999999
93.06,2.3008595751598477,0.11599999999999966,7.030000000000001
93.09,2.1394294276833534,0.09799999999999898,6.909999999999997
93.09,2.228903915733099,0.1280000000000001,7.1200000000000045
93.09,2.4217756033176556,0.1460000000000008,7.079999999999998
93.1,2.4087650952860713,0.13400000000000034,6.900000000000006
93.1,2.2910586014622822,0.13599999999999568,7.069999999999993
93.1,2.489566355245188,0.15399999999999636,7.159999999999997
93.1,2.3982510287314653,0.132000000000005,6.969999999999999
93.1,2.4919667516369373,0.13800000000000523,7.060000000000002
93.1,2.3458990124054253,0.132000000000005,7.1299999999999955
