FinalTestAcc,TrainLossCurve,TrainErrCurve,TestErrCurve
47.15,652.7275966405869,63.392,52.85
57.57,462.2362397313118,42.728,42.43
59.16,384.36905282735825,35.226,40.84
72.13,336.5575026869774,30.573999999999998,27.870000000000005
72.13,299.13226276636124,26.939999999999998,30.260000000000005
74.9,271.6734393835068,23.953999999999994,25.099999999999994
74.9,250.83599039912224,22.567999999999998,26.090000000000003
74.9,236.29185384511948,20.936000000000007,28.810000000000002
76.8,225.11275359988213,19.836,23.200000000000003
77.53,213.9774581193924,18.811999999999998,22.47
79.88,205.40900298953056,18.116,20.120000000000005
79.88,198.60598665475845,17.658,24.540000000000006
79.88,189.54058948159218,16.751999999999995,20.650000000000006
79.88,185.40374049544334,16.323999999999998,22.239999999999995
79.88,180.01630833745003,15.86,20.480000000000004
79.88,175.95169380307198,15.421999999999997,21.11
79.88,170.49840587377548,15.144000000000005,22.370000000000005
80.62,167.14696229994297,14.805999999999997,19.379999999999995
81.85,164.55649791657925,14.599999999999994,18.150000000000006
83.03,159.80682453513145,14.122,16.97
83.03,158.5538401901722,14.030000000000001,17.5
83.06,153.210836738348,13.646,16.939999999999998
83.06,153.7871039658785,13.786000000000001,18.519999999999996
83.06,147.99706342816353,13.147999999999996,20.269999999999996
83.47,147.0603250861168,13.138000000000005,16.53
83.47,146.10258127748966,12.977999999999994,17.61
84.2,143.44421890377998,12.701999999999998,15.799999999999997
84.66,140.77530127763748,12.581999999999994,15.340000000000003
84.66,139.64771549403667,12.451999999999998,17.480000000000004
84.85,137.21588677167892,12.129999999999995,15.150000000000006
84.85,135.96604023873806,12.087999999999994,17.739999999999995
84.85,133.90005396306515,11.891999999999996,17.189999999999998
84.85,133.0820987522602,11.927999999999997,16.060000000000002
84.99,132.4310242086649,11.858000000000004,15.010000000000005
84.99,130.46680857241154,11.555999999999997,17.260000000000005
84.99,130.22420844435692,11.647999999999996,15.730000000000004
84.99,128.15963570773602,11.384,17.549999999999997
86.2,125.61435209214687,11.117999999999995,13.799999999999997
86.2,124.76299472153187,11.048000000000002,18.89
86.2,124.38085934519768,11.162000000000006,15.870000000000005
86.2,123.72047401964664,11.012,13.810000000000002
86.2,122.65013286471367,10.804000000000002,15.329999999999998
86.2,123.14020431041718,11.0,16.78
86.2,118.41698063910007,10.608000000000004,14.370000000000005
86.2,121.18348610401154,10.701999999999998,14.079999999999998
86.2,118.82015013694763,10.652000000000001,18.08
86.2,117.83054199814796,10.543999999999997,15.090000000000003
86.2,120.67206297814846,10.831999999999994,16.290000000000006
86.92,115.69432127475739,10.232,13.079999999999998
86.92,117.61095330119133,10.616,14.950000000000003
86.92,116.0461196899414,10.200000000000003,15.180000000000007
86.92,112.6805550456047,9.998000000000005,18.569999999999993
86.92,114.39766561985016,10.224000000000004,15.760000000000005
86.92,111.63807100057602,9.888000000000005,13.61
86.92,112.01048613339663,9.920000000000002,14.260000000000005
86.92,113.49801333248615,10.191999999999993,13.530000000000001
86.92,111.65128065645695,9.918000000000006,16.450000000000003
86.92,110.34397079050541,9.872,13.689999999999998
86.92,109.15224868804216,9.780000000000001,16.120000000000005
86.92,110.52449269592762,9.769999999999996,14.060000000000002
86.92,108.90501256287098,9.778000000000006,14.939999999999998
86.92,107.23320943117142,9.528000000000006,14.950000000000003
86.92,108.13452282547951,9.703999999999994,14.989999999999995
86.92,106.7817720323801,9.682000000000002,17.120000000000005
86.92,106.03914825618267,9.463999999999999,17.760000000000005
86.92,107.24477014690638,9.475999999999999,14.010000000000005
86.92,106.73259823024273,9.569999999999993,14.769999999999996
86.92,104.6340131610632,9.256,14.730000000000004
86.92,107.8370704203844,9.725999999999999,14.769999999999996
86.92,104.28787183761597,9.281999999999996,15.099999999999994
87.55,104.12966580688953,9.329999999999998,12.450000000000003
87.55,104.07318788766861,9.343999999999994,14.430000000000007
87.55,103.42006882280111,9.347999999999999,17.150000000000006
87.55,102.05104484409094,9.099999999999994,14.870000000000005
87.55,102.80678579211235,9.221999999999994,14.549999999999997
87.55,102.5771344974637,9.286000000000001,14.75
87.55,103.4803491383791,9.269999999999996,14.819999999999993
87.55,100.67871960252523,8.974000000000004,13.939999999999998
87.55,102.13757068663836,9.25,15.549999999999997
87.55,101.8252512961626,9.037999999999997,16.489999999999995
87.55,99.91873908042908,8.965999999999994,15.510000000000005
90.76,66.76148696616292,5.831999999999994,9.239999999999995
91.08,53.52932821214199,4.634,8.920000000000002
91.08,49.73649574816227,4.251999999999995,8.980000000000004
91.23,44.63402943685651,3.8400000000000034,8.769999999999996
91.28,43.659127842634916,3.804000000000002,8.719999999999999
91.33,41.44328734651208,3.6979999999999933,8.670000000000002
91.33,39.192092806100845,3.421999999999997,8.760000000000005
91.33,38.68535355851054,3.402000000000001,8.849999999999994
91.33,37.15478887222707,3.2139999999999986,8.870000000000005
91.41,36.37139073573053,3.219999999999999,8.590000000000003
91.41,34.90268484503031,2.9819999999999993,8.739999999999995
91.41,34.12109249457717,2.9099999999999966,8.969999999999999
91.41,33.71213182806969,2.9200000000000017,8.959999999999994
91.41,32.66698129102588,2.7900000000000063,8.86
91.41,31.949963992461562,2.8299999999999983,8.969999999999999
91.41,30.5551026891917,2.7660000000000053,8.689999999999998
91.41,30.27177066169679,2.682000000000002,8.840000000000003
91.41,30.278054671362042,2.665999999999997,8.739999999999995
91.41,29.1574962772429,2.6059999999999945,8.75
91.41,29.299505311995745,2.6299999999999955,8.709999999999994
91.41,27.42693042755127,2.402000000000001,8.840000000000003
91.41,27.683804597705603,2.4180000000000064,8.870000000000005
91.52,26.525697465986013,2.219999999999999,8.480000000000004
91.52,26.73319263383746,2.347999999999999,8.769999999999996
91.52,26.633308397606015,2.382000000000005,8.670000000000002
91.52,24.669761897996068,2.195999999999998,8.959999999999994
91.52,24.80694697611034,2.1539999999999964,8.64
91.52,24.977311858907342,2.221999999999994,8.780000000000001
91.52,24.27380194142461,2.1440000000000055,8.930000000000007
91.52,23.79675169661641,2.069999999999993,8.730000000000004
91.52,24.294600838795304,2.0999999999999943,8.739999999999995
91.52,23.087640723213553,2.0759999999999934,8.950000000000003
91.52,23.474767387844622,2.0180000000000007,8.89
91.52,22.701413391157985,2.054000000000002,8.810000000000002
91.52,22.63348197378218,2.0259999999999962,8.730000000000004
91.52,21.59673965163529,1.8739999999999952,8.760000000000005
91.52,21.752669984474778,1.8619999999999948,9.090000000000003
91.52,20.700363785028458,1.7720000000000056,9.11
91.52,21.603072682395577,1.906000000000006,9.11
91.52,20.842383041977882,1.867999999999995,9.010000000000005
91.52,21.185488674789667,1.867999999999995,9.060000000000002
91.52,17.721258647739887,1.5220000000000056,8.819999999999993
91.52,16.278996612876654,1.2920000000000016,8.790000000000006
91.52,15.424670143052936,1.215999999999994,8.86
91.52,15.227074330672622,1.2099999999999937,8.75
91.52,14.851889703422785,1.1500000000000057,8.689999999999998
91.52,14.92406858317554,1.2180000000000035,8.670000000000002
91.52,14.710178505629301,1.1260000000000048,8.680000000000007
91.52,14.3406225964427,1.1500000000000057,8.730000000000004
91.52,14.743628961965442,1.1539999999999964,8.739999999999995
91.52,13.929300013929605,1.1200000000000045,8.620000000000005
91.52,13.983722802251577,1.0999999999999943,8.650000000000006
91.52,14.56345058977604,1.1800000000000068,8.620000000000005
91.52,13.338328380137682,1.0480000000000018,8.480000000000004
91.52,13.248528089374304,1.024000000000001,8.569999999999993
91.52,13.986152771860361,1.141999999999996,8.530000000000001
