FinalTestAcc,TrainLossCurve,TrainErrCurve,TestErrCurve
54.25,627.7390466928482,60.91,45.75
57.07,426.6649340391159,39.416,42.93
64.05,353.17500323057175,32.042,35.95
69.08,304.89419400691986,27.694000000000003,30.92
74.31,268.0021427869797,24.060000000000002,25.689999999999998
77.48,241.64529168605804,21.453999999999994,22.519999999999996
79.15,220.642087996006,19.531999999999996,20.849999999999994
79.15,205.91577452421188,18.197999999999993,23.510000000000005
79.15,193.58676970005035,17.099999999999994,21.61
79.98,183.58235961198807,16.11,20.019999999999996
79.98,174.43260833621025,15.427999999999997,20.67
79.98,167.63780942559242,14.738,20.97
81.55,160.43507336080074,14.245999999999995,18.450000000000003
81.55,155.60482436418533,13.713999999999999,21.069999999999993
83.74,150.27225740253925,13.305999999999997,16.260000000000005
83.74,145.3543034940958,12.804000000000002,17.379999999999995
83.95,140.0766353905201,12.341999999999999,16.049999999999997
84.39,134.3817890882492,11.912000000000006,15.61
84.39,132.53404186666012,11.719999999999999,16.599999999999994
84.39,130.5370076596737,11.604,16.58
84.39,125.40331973135471,11.128,16.58
85.17,122.45353119075298,10.808000000000007,14.829999999999998
85.37,119.99021025002003,10.623999999999995,14.629999999999995
85.95,117.97025942057371,10.516000000000005,14.049999999999997
85.95,114.6987736672163,10.268,14.930000000000007
86.04,112.25356616079807,9.986000000000004,13.959999999999994
86.04,109.79844033718109,9.866,15.379999999999995
87.17,106.76789192855358,9.400000000000006,12.829999999999998
87.17,106.09109172970057,9.495999999999995,12.989999999999995
87.64,104.52888210862875,9.257999999999996,12.36
87.64,102.39385458827019,9.046000000000006,14.769999999999996
87.64,99.58276007324457,8.847999999999999,13.299999999999997
87.64,100.18985339999199,8.951999999999998,12.670000000000002
88.19,98.22686485946178,8.658000000000001,11.810000000000002
88.19,96.46943280100822,8.658000000000001,12.650000000000006
88.19,94.29570834338665,8.370000000000005,12.959999999999994
88.19,93.61036721616983,8.25,12.230000000000004
88.19,92.9380492195487,8.238,14.709999999999994
88.19,91.35525584220886,8.177999999999997,14.069999999999993
88.19,89.04497752338648,7.941999999999993,12.590000000000003
88.19,89.6868724822998,8.016000000000005,12.129999999999995
88.19,88.55532422661781,7.8799999999999955,14.010000000000005
88.19,85.9014638364315,7.614000000000004,12.11
88.19,84.1100630313158,7.441999999999993,12.39
88.19,85.81226366758347,7.578000000000003,14.260000000000005
88.19,86.27205610275269,7.712000000000003,12.239999999999995
88.19,84.30582875013351,7.524000000000001,12.420000000000002
88.45,82.02792425453663,7.3559999999999945,11.549999999999997
88.45,82.16380988806486,7.325999999999993,15.829999999999998
88.45,82.11890812963247,7.376000000000005,12.61
88.45,77.93722962588072,6.941999999999993,13.489999999999995
88.45,80.58330733329058,7.176000000000002,12.629999999999995
88.45,78.9353319555521,7.037999999999997,12.840000000000003
88.45,77.42578043788671,6.921999999999997,12.939999999999998
88.45,78.01420083642006,7.018000000000001,12.11
88.5,76.87724951654673,6.926000000000002,11.5
88.5,76.58494254946709,6.867999999999995,14.019999999999996
88.5,76.88102810829878,6.921999999999997,12.269999999999996
88.5,74.74753342568874,6.799999999999997,11.579999999999998
88.56,74.48272313922644,6.665999999999997,11.439999999999998
88.73,72.79686643183231,6.611999999999995,11.269999999999996
88.98,74.76358636841178,6.768000000000001,11.019999999999996
88.98,72.58578640967607,6.507999999999996,11.439999999999998
88.98,74.07853161916137,6.701999999999998,13.25
88.98,72.30198362469673,6.519999999999996,12.370000000000005
88.98,71.45158958435059,6.325999999999993,11.150000000000006
88.98,71.34510403126478,6.376000000000005,12.030000000000001
89.4,72.06874239444733,6.349999999999994,10.599999999999994
89.4,69.86266593635082,6.1839999999999975,11.090000000000003
89.4,69.99769438058138,6.268000000000001,12.620000000000005
89.4,69.237508431077,6.099999999999994,11.420000000000002
89.4,69.26753389835358,6.287999999999997,10.849999999999994
89.4,67.50836224853992,6.054000000000002,11.700000000000003
89.4,68.8305448666215,6.063999999999993,13.590000000000003
89.4,69.4879618473351,6.158000000000001,11.459999999999994
89.4,65.36207779496908,5.858000000000004,13.739999999999995
89.4,66.50881537422538,5.944000000000003,11.340000000000003
89.4,67.0343714877963,5.908000000000001,11.939999999999998
89.4,67.36377326026559,6.040000000000006,10.849999999999994
89.4,65.72213560342789,5.841999999999999,11.909999999999997
89.4,66.26845180243254,5.878,12.569999999999993
92.7,35.4756232034415,2.9980000000000047,7.299999999999997
92.89,22.76362664438784,1.8359999999999985,7.109999999999999
93.06,18.62649962119758,1.5060000000000002,6.939999999999998
93.17,16.41392477788031,1.3400000000000034,6.829999999999998
93.17,14.219589624553919,1.117999999999995,6.920000000000002
93.17,13.198032543063164,1.0879999999999939,6.829999999999998
93.32,11.746042031794786,0.921999999999997,6.680000000000007
93.36,10.291745377704501,0.7939999999999969,6.640000000000001
93.36,9.639496805611998,0.7199999999999989,6.859999999999999
93.36,9.096184050664306,0.6940000000000026,6.8700000000000045
93.36,8.382174606435001,0.6280000000000001,6.689999999999998
93.36,7.669830214232206,0.5679999999999978,6.829999999999998
93.36,7.835669143125415,0.6200000000000045,6.920000000000002
93.36,6.942465964704752,0.4939999999999998,6.659999999999997
93.36,6.814462088048458,0.5180000000000007,6.859999999999999
93.36,6.5533289182931185,0.49800000000000466,6.849999999999994
93.36,6.24126105196774,0.4620000000000033,6.959999999999994
93.36,5.381129045970738,0.3719999999999999,6.909999999999997
93.36,5.468338732607663,0.3780000000000001,6.730000000000004
93.36,5.14470081217587,0.38400000000000034,6.939999999999998
93.36,5.1331603936851025,0.3580000000000041,6.730000000000004
93.36,4.505160047672689,0.2920000000000016,6.989999999999995
93.36,4.434293128084391,0.3119999999999976,6.939999999999998
93.36,4.383067752234638,0.3259999999999934,6.909999999999997
93.36,4.373172960244119,0.31399999999999295,6.939999999999998
93.36,4.167026472743601,0.2920000000000016,6.829999999999998
93.36,3.8406930081546307,0.27200000000000557,6.810000000000002
93.36,3.984193852171302,0.27599999999999625,6.680000000000007
93.46,4.211850427556783,0.3299999999999983,6.540000000000006
93.46,3.4777840496972203,0.2459999999999951,6.670000000000002
93.46,3.7882641162723303,0.269999999999996,6.640000000000001
93.46,3.4265822265297174,0.25,6.659999999999997
93.46,3.2107174289412796,0.21399999999999864,6.6299999999999955
93.46,3.2847453858703375,0.2079999999999984,6.75
93.46,3.376167779089883,0.2459999999999951,6.810000000000002
93.46,2.969374143052846,0.18600000000000705,6.6299999999999955
93.46,3.0164969377219677,0.20199999999999818,6.840000000000003
93.46,3.262151636183262,0.21800000000000352,6.579999999999998
93.46,2.848285488784313,0.1839999999999975,6.739999999999995
93.46,2.8625449324026704,0.17799999999999727,6.760000000000005
93.46,2.884315059054643,0.18600000000000705,6.700000000000003
93.46,2.533752975286916,0.16599999999999682,6.609999999999999
93.46,2.1602370478212833,0.12600000000000477,6.540000000000006
93.46,2.3440950599033386,0.13400000000000034,6.590000000000003
93.46,2.1298222981859,0.12199999999999989,6.700000000000003
93.51,2.056945202872157,0.132000000000005,6.489999999999995
93.51,2.243621612316929,0.14799999999999613,6.680000000000007
93.51,1.8665397688746452,0.1039999999999992,6.519999999999996
93.51,1.8787689562886953,0.1039999999999992,6.530000000000001
93.51,1.921361220534891,0.09199999999999875,6.6200000000000045
93.53,1.8176594842225313,0.09999999999999432,6.469999999999999
93.53,1.658098149113357,0.0799999999999983,6.5
93.53,1.7023971760645509,0.0759999999999934,6.6200000000000045
93.53,1.688591815996915,0.08400000000000318,6.510000000000005
93.53,1.6826973659917712,0.09799999999999898,6.560000000000002
93.53,1.799662919365801,0.09999999999999432,6.569999999999993
93.53,1.6555686600040644,0.08799999999999386,6.560000000000002
93.53,1.6370279779657722,0.06999999999999318,6.510000000000005
93.53,1.6499372515827417,0.08400000000000318,6.519999999999996
93.53,1.6957564977928996,0.10999999999999943,6.519999999999996
93.53,1.6033347980119288,0.09399999999999409,6.609999999999999
93.56,1.690430476795882,0.10999999999999943,6.439999999999998
93.56,1.563500443007797,0.08400000000000318,6.569999999999993
93.56,1.6269029658287764,0.07200000000000273,6.480000000000004
93.56,1.610657460638322,0.08400000000000318,6.489999999999995
93.56,1.4730314649641514,0.0799999999999983,6.540000000000006
93.56,1.6427524108439684,0.07800000000000296,6.5
93.61,1.504822111921385,0.08599999999999852,6.390000000000001
93.64,1.6415265116957016,0.08799999999999386,6.359999999999999
93.64,1.4667112097376958,0.0759999999999934,6.430000000000007
93.64,1.670530071016401,0.08799999999999386,6.390000000000001
93.64,1.5666165817528963,0.06799999999999784,6.560000000000002
93.64,1.3966085105203092,0.0759999999999934,6.549999999999997
93.64,1.293462986825034,0.04999999999999716,6.439999999999998
93.64,1.4227752140723169,0.060000000000002274,6.530000000000001
93.64,1.4325961027061567,0.07200000000000273,6.459999999999994
93.64,1.4453913800534792,0.07399999999999807,6.3799999999999955
93.64,1.5434508579783142,0.09199999999999875,6.439999999999998
93.64,1.392194452462718,0.0660000000000025,6.480000000000004
93.64,1.6006004649680108,0.09199999999999875,6.450000000000003
93.64,1.5322178406640887,0.08400000000000318,6.439999999999998
93.64,1.4540751394815743,0.08400000000000318,6.489999999999995
93.64,1.3018843177706003,0.04800000000000182,6.3700000000000045
