FinalTestAcc,TrainLossCurve,TrainErrCurve,TestErrCurve
38.2,697.6674869060516,67.9,61.8
51.76,538.9887856245041,50.388,48.24
55.59,446.0520530939102,40.874,44.41
55.99,387.628546833992,35.16,44.01
68.06,343.942257642746,30.778000000000006,31.939999999999998
68.06,313.00614708662033,27.804000000000002,34.0
69.25,288.7106474637985,25.620000000000005,30.75
69.87,274.01137948036194,24.257999999999996,30.129999999999995
70.04,257.1115500330925,22.787999999999997,29.959999999999994
76.55,246.26024544239044,21.92,23.450000000000003
76.55,236.4199703335762,20.834000000000003,28.349999999999994
76.55,228.57959455251694,20.096000000000004,24.689999999999998
76.55,222.17676493525505,19.573999999999998,23.870000000000005
77.18,213.98332205414772,18.775999999999996,22.819999999999993
77.18,206.15747609734535,18.226,24.040000000000006
77.73,203.10042995214462,18.087999999999994,22.269999999999996
77.73,200.27202939987183,17.647999999999996,22.930000000000007
77.73,194.60102596879005,17.278000000000006,25.0
81.25,190.17446663975716,16.813999999999993,18.75
81.25,185.9126360118389,16.408,20.959999999999994
81.25,183.12690970301628,16.221999999999994,24.269999999999996
81.46,178.8022298514843,15.611999999999995,18.540000000000006
81.66,176.38769459724426,15.715999999999994,18.340000000000003
81.66,173.36620225012302,15.522000000000006,19.120000000000005
81.66,170.77112632989883,15.054000000000002,19.61
81.66,168.16495828330517,14.989999999999995,30.129999999999995
82.03,167.4186246842146,14.718000000000004,17.97
82.03,162.87486270070076,14.384,20.040000000000006
82.03,162.7756872177124,14.290000000000006,19.379999999999995
82.03,159.8662342876196,14.116,21.620000000000005
82.03,158.29772698879242,13.914000000000001,18.430000000000007
82.03,156.9961466640234,13.915999999999997,19.75
82.03,153.8851797580719,13.686000000000007,23.58
82.49,152.0626120120287,13.5,17.510000000000005
82.49,151.67662473022938,13.555999999999997,19.64
82.49,151.19159571826458,13.408000000000001,18.439999999999998
82.49,149.16360238194466,13.096000000000004,18.14
82.49,146.44569337368011,13.007999999999996,28.450000000000003
82.49,144.7254989594221,12.822000000000003,20.760000000000005
82.49,145.3037330508232,12.930000000000007,20.150000000000006
82.63,143.900310754776,12.713999999999999,17.370000000000005
82.63,141.87571918964386,12.524000000000001,17.950000000000003
82.63,141.91876003146172,12.560000000000002,17.67
82.63,140.81020790338516,12.567999999999998,19.799999999999997
82.63,139.75937642157078,12.402000000000001,25.239999999999995
84.23,138.73412999510765,12.296000000000006,15.769999999999996
84.23,139.5011631399393,12.260000000000005,16.040000000000006
84.23,137.89979650080204,12.25,18.810000000000002
84.23,135.98876523971558,12.018,17.060000000000002
85.49,134.68233934044838,12.024000000000001,14.510000000000005
85.49,134.51107750833035,12.019999999999996,15.489999999999995
85.49,133.15887646377087,11.793999999999997,17.049999999999997
85.49,132.86721909046173,11.939999999999998,19.370000000000005
85.49,131.01457412540913,11.597999999999999,16.209999999999994
85.49,131.7864432632923,11.724000000000004,20.459999999999994
85.49,130.64592117071152,11.656000000000006,16.290000000000006
85.49,129.25210577249527,11.322000000000003,16.989999999999995
85.49,127.40398629009724,11.323999999999998,15.269999999999996
85.49,127.78317116200924,11.530000000000001,16.180000000000007
85.49,127.90422166883945,11.323999999999998,17.450000000000003
85.49,128.0723789036274,11.432000000000002,17.28
85.49,126.45057974755764,11.168000000000006,14.64
85.49,125.23233400285244,11.128,19.42
85.49,127.28469063341618,11.438000000000002,15.760000000000005
85.83,125.91986866295338,11.117999999999995,14.170000000000002
85.83,126.52742633223534,11.236000000000004,14.5
85.83,123.51854468882084,11.060000000000002,19.180000000000007
85.83,123.26843050122261,10.971999999999994,17.64
85.83,123.36728815734386,10.980000000000004,18.72
85.83,121.40143340826035,10.798000000000002,21.090000000000003
85.83,123.86602094769478,10.962000000000003,16.489999999999995
85.83,123.6900813728571,10.843999999999994,20.319999999999993
85.83,120.57284528017044,10.804000000000002,21.22
85.83,120.48490859568119,10.653999999999996,19.400000000000006
85.83,120.13481523096561,10.668000000000006,16.980000000000004
85.83,119.67698548734188,10.768,16.540000000000006
85.83,121.37353737652302,10.792000000000002,15.439999999999998
85.83,117.68545420467854,10.573999999999998,19.17
86.45,118.79755789041519,10.573999999999998,13.549999999999997
86.45,117.69574578106403,10.495999999999995,15.680000000000007
86.45,118.90947118401527,10.552000000000007,16.150000000000006
89.53,79.07030422985554,6.932000000000002,10.469999999999999
89.68,66.2061056792736,5.744,10.319999999999993
89.95,60.981773409992456,5.396000000000001,10.049999999999997
89.95,59.007472049444914,5.153999999999996,10.200000000000003
89.95,55.2475894279778,4.822000000000003,10.25
89.95,53.13662204146385,4.602000000000004,10.060000000000002
90.18,52.10254906490445,4.540000000000006,9.819999999999993
90.18,50.20056223869324,4.359999999999999,9.86
90.27,49.31653203070164,4.367999999999995,9.730000000000004
90.27,47.69228112697601,4.230000000000004,10.099999999999994
90.27,46.99292265251279,4.158000000000001,9.760000000000005
90.27,45.6538029499352,4.078000000000003,9.790000000000006
90.27,44.3073187507689,3.986000000000004,9.939999999999998
90.28,43.15050392411649,3.853999999999999,9.719999999999999
90.28,42.342894338071346,3.8559999999999945,10.060000000000002
90.28,41.41908569261432,3.6239999999999952,9.969999999999999
90.28,40.088130328804255,3.593999999999994,10.319999999999993
90.28,39.37427715025842,3.558000000000007,10.11
90.28,39.99554687552154,3.554000000000002,9.769999999999996
90.28,38.660531025379896,3.3799999999999955,10.049999999999997
90.28,37.55725275725126,3.3700000000000045,10.239999999999995
90.28,38.28246220946312,3.3799999999999955,9.939999999999998
90.28,37.05487932264805,3.412000000000006,10.159999999999997
90.28,36.27372596785426,3.274000000000001,10.0
90.28,35.081102687865496,3.084000000000003,10.239999999999995
90.28,35.957368133589625,3.2279999999999944,10.049999999999997
90.28,33.48763840273023,2.9920000000000044,10.14
90.28,33.86404623836279,3.103999999999999,9.75
90.28,33.55312379822135,3.049999999999997,10.209999999999994
90.28,33.57138676941395,3.010000000000005,10.219999999999999
90.28,32.41698644682765,2.906000000000006,10.040000000000006
90.28,33.30906264856458,3.0160000000000053,10.040000000000006
90.28,32.31336570903659,2.8640000000000043,10.200000000000003
90.28,30.853165689855814,2.7819999999999965,10.069999999999993
90.28,30.570239763706923,2.8059999999999974,10.150000000000006
90.28,31.088249556720257,2.8419999999999987,10.150000000000006
90.28,30.89804528467357,2.8100000000000023,10.150000000000006
90.28,30.141813717782497,2.6740000000000066,9.989999999999995
90.28,31.02934388630092,2.780000000000001,10.260000000000005
90.28,29.636444630101323,2.573999999999998,10.64
90.28,29.743964126333594,2.6359999999999957,10.280000000000001
90.28,25.037888325750828,2.180000000000007,9.780000000000001
90.28,22.739780755713582,1.9039999999999964,9.760000000000005
90.28,22.625660087913275,1.9740000000000038,9.75
90.28,21.740558825433254,1.8059999999999974,9.909999999999997
90.28,21.55487108975649,1.9120000000000061,9.760000000000005
90.36,20.612259162589908,1.7180000000000035,9.64
90.36,20.648567594587803,1.7420000000000044,9.670000000000002
90.36,20.08733182772994,1.706000000000003,9.849999999999994
90.36,20.40940421447158,1.7139999999999986,9.829999999999998
90.36,20.520592346787453,1.7780000000000058,9.950000000000003
90.36,19.939461974427104,1.730000000000004,9.829999999999998
90.36,19.2805547285825,1.6159999999999997,9.780000000000001
90.36,20.270924046635628,1.6700000000000017,9.760000000000005
90.36,19.075793644413352,1.519999999999996,9.730000000000004
90.36,19.881132934242487,1.6500000000000057,9.739999999999995
