FinalTestAcc,TrainLossCurve,TrainErrCurve,TestErrCurve
38.76,734.5962860584259,71.28999999999999,61.24
54.52,544.3649365305901,51.228,45.48
63.98,411.288572371006,37.602,36.02
70.29,333.4577446579933,29.950000000000003,29.709999999999994
74.07,283.51757249236107,25.477999999999994,25.930000000000007
74.07,252.61199814081192,22.364000000000004,30.799999999999997
77.24,228.50838023424149,20.251999999999995,22.760000000000005
77.86,212.70366337895393,18.816000000000003,22.14
80.89,197.1114827990532,17.414,19.11
80.89,185.17181205749512,16.310000000000002,20.129999999999995
81.33,176.74056509137154,15.793999999999997,18.67
82.48,165.19537514448166,14.652000000000001,17.519999999999996
82.48,158.5085650831461,14.006,17.590000000000003
82.48,152.99930718541145,13.489999999999995,17.569999999999993
83.49,148.20128904283047,13.102000000000004,16.510000000000005
83.49,141.14524073898792,12.463999999999999,17.819999999999993
84.41,136.06588539481163,12.11,15.590000000000003
85.79,133.42157864570618,11.798000000000002,14.209999999999994
85.79,127.8830943852663,11.408000000000001,18.25
85.79,123.9334319382906,10.986000000000004,17.5
85.79,121.28457739949226,10.697999999999993,14.340000000000003
85.79,119.78811766207218,10.560000000000002,14.310000000000002
85.79,115.14444886147976,10.213999999999999,18.450000000000003
85.79,112.43007688224316,9.989999999999995,18.299999999999997
85.79,110.15090574324131,9.671999999999997,14.299999999999997
85.79,107.36167462170124,9.644000000000005,16.14
85.79,107.2539143115282,9.457999999999998,16.689999999999998
85.79,103.10256207734346,9.117999999999995,14.939999999999998
85.99,101.03437011688948,8.802000000000007,14.010000000000005
86.46,98.60865027457476,8.730000000000004,13.540000000000006
86.46,98.19247577339411,8.894000000000005,14.489999999999995
87.58,95.51832368224859,8.489999999999995,12.420000000000002
87.58,93.17310027778149,8.355999999999995,12.469999999999999
87.58,92.46680383384228,8.158000000000001,12.61
87.58,89.59467203170061,8.055999999999997,15.840000000000003
87.58,89.54364928603172,8.012,13.219999999999999
87.58,87.50297577679157,7.841999999999999,12.730000000000004
87.58,85.69187806546688,7.498000000000005,13.180000000000007
87.58,84.79827704280615,7.495999999999995,13.459999999999994
88.12,85.7671132311225,7.622,11.879999999999995
88.12,84.62498960644007,7.5319999999999965,15.790000000000006
88.52,82.27124162018299,7.441999999999993,11.480000000000004
88.52,82.1908571049571,7.388000000000005,12.959999999999994
88.52,81.01262996345758,7.212000000000003,13.39
88.52,78.49048092216253,6.950000000000003,12.049999999999997
88.52,80.03620614856482,7.182000000000002,14.579999999999998
88.52,78.44853622093797,7.043999999999997,12.209999999999994
88.52,78.61681731790304,7.040000000000006,16.39
88.52,76.37638016790152,6.772000000000006,11.939999999999998
88.52,75.81236853450537,6.772000000000006,11.920000000000002
88.52,75.97620538249612,6.766000000000005,11.760000000000005
88.52,72.68668462708592,6.457999999999998,15.340000000000003
88.52,74.868158377707,6.751999999999995,17.340000000000003
88.74,73.23569681867957,6.5319999999999965,11.260000000000005
88.74,70.46866551041603,6.224000000000004,14.019999999999996
88.74,71.99716190993786,6.469999999999999,11.739999999999995
88.74,73.3441116772592,6.591999999999999,16.870000000000005
88.74,70.80765239149332,6.406000000000006,16.099999999999994
88.74,70.58779163658619,6.195999999999998,14.269999999999996
